Label,CPI Inflation,Core CPI Inflation,PCE Inflation,Core PCE Inflation,is_last_day,day,month,year,date,year-month
01/07,1.36718033495673,1.55162417918666,1.10859860670556,1.19844099959863,0,7,1,2021,2021-01-07,2021-1
01/08,1.36718033495673,1.55162417918666,1.10859860670556,1.19844099959863,0,8,1,2021,2021-01-08,2021-1
01/11,1.36718033495673,1.55162417918666,1.10859860670556,1.19844099959863,0,11,1,2021,2021-01-11,2021-1
01/12,1.41263951452868,1.55162417918666,1.13367885562703,1.19844099959863,0,12,1,2021,2021-01-12,2021-1
01/13,1.41859585236601,1.5083944695961,1.14075791879227,1.15154721663449,0,13,1,2021,2021-01-13,2021-1
01/14,1.41859585236601,1.5083944695961,1.14075791879227,1.15154721663449,0,14,1,2021,2021-01-14,2021-1
01/15,1.41859585236601,1.5083944695961,1.14075791879227,1.15154721663449,0,15,1,2021,2021-01-15,2021-1
01/19,1.41859585236601,1.5083944695961,1.14075791879227,1.15154721663449,0,19,1,2021,2021-01-19,2021-1
01/20,1.4628595116726,1.5083944695961,1.16681206249118,1.15154721663449,0,20,1,2021,2021-01-20,2021-1
01/21,1.4628595116726,1.5083944695961,1.16681206249118,1.15154721663449,0,21,1,2021,2021-01-21,2021-1
01/22,1.4628595116726,1.5083944695961,1.16681206249118,1.15154721663449,0,22,1,2021,2021-01-22,2021-1
01/25,1.4628595116726,1.5083944695961,1.16681206249118,1.15154721663449,0,25,1,2021,2021-01-25,2021-1
01/26,1.4899095256933,1.5083944695961,1.18273403919609,1.15154721663449,0,26,1,2021,2021-01-26,2021-1
01/27,1.4899095256933,1.5083944695961,1.18273403919609,1.15154721663449,0,27,1,2021,2021-01-27,2021-1
01/28,1.4899095256933,1.5083944695961,1.18273403919609,1.15154721663449,0,28,1,2021,2021-01-28,2021-1
01/29,1.4899095256933,1.5083944695961,1.35294363616414,1.39678627751922,1,29,1,2021,2021-01-29,2021-1
02/01,1.4899095256933,1.5083944695961,1.35294363616414,1.39678627751922,0,1,2,2021,2021-02-01,2021-2
02/02,1.4899095256933,1.5083944695961,1.35294363616414,1.39678627751922,0,2,2,2021,2021-02-02,2021-2
02/03,1.4899095256933,1.5083944695961,1.35294363616414,1.39678627751922,0,3,2,2021,2021-02-03,2021-2
02/04,1.4899095256933,1.5083944695961,1.35294363616414,1.39678627751922,0,4,2,2021,2021-02-04,2021-2
02/05,1.4899095256933,1.5083944695961,1.35294363616414,1.39678627751922,0,5,2,2021,2021-02-05,2021-2
02/08,1.4899095256933,1.5083944695961,1.35294363616414,1.39678627751922,0,8,2,2021,2021-02-08,2021-2
02/09,1.51083367902034,1.51500524775736,1.36131516842406,1.39678627751922,1,9,2,2021,2021-02-09,2021-2
03/01,2.17643534190495,1.4568704321376,2.02094025163813,1.72572737104846,0,1,3,2021,2021-03-01,2021-3
03/02,2.35938378908307,1.4568704321376,2.11404503370374,1.72572737104846,0,2,3,2021,2021-03-02,2021-3
03/03,2.35938378908307,1.4568704321376,2.11404503370374,1.72572737104846,0,3,3,2021,2021-03-03,2021-3
03/04,2.35938378908307,1.4568704321376,2.11404503370374,1.72572737104846,0,4,3,2021,2021-03-04,2021-3
03/05,2.35938378908307,1.4568704321376,2.11404503370374,1.72572737104846,0,5,3,2021,2021-03-05,2021-3
03/08,2.35938378908307,1.4568704321376,2.11404503370374,1.72572737104846,0,8,3,2021,2021-03-08,2021-3
03/09,2.39818128936438,1.4568704321376,2.13378957302122,1.72572737104846,0,9,3,2021,2021-03-09,2021-3
03/10,2.37887804542436,1.42378892736665,2.16708459613584,1.69890964928532,0,10,3,2021,2021-03-10,2021-3
03/11,2.37887804542436,1.42378892736665,2.16708459613584,1.69890964928532,0,11,3,2021,2021-03-11,2021-3
03/12,2.37887804542436,1.42378892736665,2.16708459613584,1.69890964928532,0,12,3,2021,2021-03-12,2021-3
03/15,2.37887804542436,1.42378892736665,2.16708459613584,1.69890964928532,0,15,3,2021,2021-03-15,2021-3
03/16,2.42730980421972,1.42378892736665,2.19268503447561,1.69890964928532,0,16,3,2021,2021-03-16,2021-3
03/17,2.42730980421972,1.42378892736665,2.19268503447561,1.69890964928532,0,17,3,2021,2021-03-17,2021-3
03/18,2.42730980421972,1.42378892736665,2.19268503447561,1.69890964928532,0,18,3,2021,2021-03-18,2021-3
03/19,2.42730980421972,1.42378892736665,2.19268503447561,1.69890964928532,0,19,3,2021,2021-03-19,2021-3
03/22,2.42730980421972,1.42378892736665,2.19268503447561,1.69890964928532,0,22,3,2021,2021-03-22,2021-3
03/23,2.45600615469537,1.42378892736665,2.20785357613507,1.69890964928532,0,23,3,2021,2021-03-23,2021-3
03/24,2.45600615469537,1.42378892736665,2.20785357613507,1.69890964928532,0,24,3,2021,2021-03-24,2021-3
03/25,2.45600615469537,1.42378892736665,2.20785357613507,1.69890964928532,0,25,3,2021,2021-03-25,2021-3
03/26,2.45600615469537,1.42378892736665,2.11258147670692,1.62948543747665,0,26,3,2021,2021-03-26,2021-3
03/29,2.45600615469537,1.42378892736665,2.11258147670692,1.62948543747665,0,29,3,2021,2021-03-29,2021-3
03/30,2.46989561503712,1.42378892736665,2.11972051793203,1.62948543747665,0,30,3,2021,2021-03-30,2021-3
03/31,2.46989561503712,1.42378892736665,2.11972051793203,1.62948543747665,1,31,3,2021,2021-03-31,2021-3
04/01,3.08722071191254,1.93453770852974,2.66225168150074,2.20711697680107,0,1,4,2021,2021-04-01,2021-4
04/02,3.09456692109826,1.93453770852974,2.66601199371737,2.20711697680107,0,2,4,2021,2021-04-02,2021-4
04/05,3.11293244406248,1.93453770852974,2.67541277425891,2.20711697680107,0,5,4,2021,2021-04-05,2021-4
04/06,3.30031373636894,1.93453770852974,2.7713278434893,2.20711697680107,0,6,4,2021,2021-04-06,2021-4
04/07,3.30031373636894,1.93453770852974,2.7713278434893,2.20711697680107,0,7,4,2021,2021-04-07,2021-4
04/08,3.30031373636894,1.93453770852974,2.7713278434893,2.20711697680107,0,8,4,2021,2021-04-08,2021-4
04/09,3.30031373636894,1.93453770852974,2.7713278434893,2.20711697680107,0,9,4,2021,2021-04-09,2021-4
04/12,3.30031373636894,1.93453770852974,2.7713278434893,2.20711697680107,0,12,4,2021,2021-04-12,2021-4
04/13,3.45730566354103,2.17800401268353,2.94185867634744,2.36823867642808,0,13,4,2021,2021-04-13,2021-4
04/14,3.45730566354103,2.17800401268353,2.94185867634744,2.36823867642808,0,14,4,2021,2021-04-14,2021-4
04/15,3.45730566354103,2.17800401268353,2.94185867634744,2.36823867642808,0,15,4,2021,2021-04-15,2021-4
04/16,3.45730566354103,2.17800401268353,2.94185867634744,2.36823867642808,0,16,4,2021,2021-04-16,2021-4
04/19,3.45730566354103,2.17800401268353,2.94185867634744,2.36823867642808,0,19,4,2021,2021-04-19,2021-4
04/20,3.4584630023597,2.17800401268353,2.94246957104496,2.36823867642808,0,20,4,2021,2021-04-20,2021-4
04/21,3.4584630023597,2.17800401268353,2.94246957104496,2.36823867642808,0,21,4,2021,2021-04-21,2021-4
04/22,3.4584630023597,2.17800401268353,2.94246957104496,2.36823867642808,0,22,4,2021,2021-04-22,2021-4
04/23,3.4584630023597,2.17800401268353,2.94246957104496,2.36823867642808,0,23,4,2021,2021-04-23,2021-4
04/26,3.4584630023597,2.17800401268353,2.94246957104496,2.36823867642808,0,26,4,2021,2021-04-26,2021-4
04/27,3.46396036174834,2.17800401268353,2.94537132085808,2.36823867642808,0,27,4,2021,2021-04-27,2021-4
04/28,3.46396036174834,2.17800401268353,2.94537132085808,2.36823867642808,0,28,4,2021,2021-04-28,2021-4
04/29,3.46396036174834,2.17800401268353,2.94537132085808,2.36823867642808,0,29,4,2021,2021-04-29,2021-4
04/30,3.46396036174834,2.17800401268353,2.98865377404396,2.42836922310821,1,30,4,2021,2021-04-30,2021-4
05/03,3.57610553597156,2.4429123399905,2.8860466604671,2.42500605516704,0,3,5,2021,2021-05-03,2021-5
05/04,3.68432155138907,2.4429123399905,2.94192465977559,2.42500605516704,0,4,5,2021,2021-05-04,2021-5
05/05,3.68432155138907,2.4429123399905,2.94192465977559,2.42500605516704,0,5,5,2021,2021-05-05,2021-5
05/06,3.68432155138907,2.4429123399905,2.94192465977559,2.42500605516704,0,6,5,2021,2021-05-06,2021-5
05/07,3.68432155138907,2.4429123399905,2.94192465977559,2.42500605516704,0,7,5,2021,2021-05-07,2021-5
05/10,3.68432155138907,2.4429123399905,2.94192465977559,2.42500605516704,0,10,5,2021,2021-05-10,2021-5
05/11,3.72419760009568,2.4429123399905,2.9625149006328,2.42500605516704,0,11,5,2021,2021-05-11,2021-5
05/12,4.48434245283595,3.29498970407787,3.465049782334,3.02439345448882,0,12,5,2021,2021-05-12,2021-5
05/13,4.48434245283595,3.29498970407787,3.465049782334,3.02439345448882,0,13,5,2021,2021-05-13,2021-5
05/14,4.48434245283595,3.29498970407787,3.465049782334,3.02439345448882,0,14,5,2021,2021-05-14,2021-5
05/17,4.48434245283595,3.29498970407787,3.465049782334,3.02439345448882,0,17,5,2021,2021-05-17,2021-5
05/18,4.52191094531011,3.29498970407787,3.48608324444402,3.02439345448882,0,18,5,2021,2021-05-18,2021-5
05/19,4.52191094531011,3.29498970407787,3.48608324444402,3.02439345448882,0,19,5,2021,2021-05-19,2021-5
05/20,4.52191094531011,3.29498970407787,3.48608324444402,3.02439345448882,0,20,5,2021,2021-05-20,2021-5
05/21,4.52191094531011,3.29498970407787,3.48608324444402,3.02439345448882,0,21,5,2021,2021-05-21,2021-5
05/24,4.52191094531011,3.29498970407787,3.48608324444402,3.02439345448882,0,24,5,2021,2021-05-24,2021-5
05/25,4.53903775805571,3.29498970407787,3.49567202864125,3.02439345448882,0,25,5,2021,2021-05-25,2021-5
05/26,4.53903775805571,3.29498970407787,3.49567202864125,3.02439345448882,0,26,5,2021,2021-05-26,2021-5
05/27,4.53903775805571,3.29498970407787,3.49567202864125,3.02439345448882,0,27,5,2021,2021-05-27,2021-5
05/28,4.53903775805571,3.29498970407787,3.63795091196442,3.11211270554581,1,28,5,2021,2021-05-28,2021-5
06/01,4.16095969625256,3.32081917453622,3.33335258820713,3.01961506705604,0,1,6,2021,2021-06-01,2021-6
06/02,4.19240548116051,3.32081917453622,3.34973766949227,3.01961506705604,0,2,6,2021,2021-06-02,2021-6
06/03,4.20178213309474,3.32081917453622,3.35462042706136,3.01961506705604,0,3,6,2021,2021-06-03,2021-6
06/04,4.20382990765511,3.32081917453622,3.35568677641553,3.01961506705604,0,4,6,2021,2021-06-04,2021-6
06/07,4.20814101199269,3.32081917453622,3.35793172242429,3.01961506705604,0,7,6,2021,2021-06-07,2021-6
06/08,4.30207220539833,3.32081917453622,3.40684504978155,3.01961506705604,0,8,6,2021,2021-06-08,2021-6
06/09,4.30207220539833,3.32081917453622,3.40684504978155,3.01961506705604,0,9,6,2021,2021-06-09,2021-6
06/10,4.78197935306937,3.86618783036496,3.71542898346502,3.35578357188993,0,10,6,2021,2021-06-10,2021-6
06/11,4.78197935306937,3.86618783036496,3.71542898346502,3.35578357188993,0,11,6,2021,2021-06-11,2021-6
06/14,4.78197935306937,3.86618783036496,3.71542898346502,3.35578357188993,0,14,6,2021,2021-06-14,2021-6
06/15,4.79939054071004,3.86618783036496,3.72463610397971,3.35578357188993,0,15,6,2021,2021-06-15,2021-6
06/16,4.79939054071004,3.86618783036496,3.72463610397971,3.35578357188993,0,16,6,2021,2021-06-16,2021-6
06/17,4.79939054071004,3.86618783036496,3.72463610397971,3.35578357188993,0,17,6,2021,2021-06-17,2021-6
06/18,4.79939054071004,3.86618783036496,3.72463610397971,3.35578357188993,0,18,6,2021,2021-06-18,2021-6
06/21,4.79939054071004,3.86618783036496,3.72463610397971,3.35578357188993,0,21,6,2021,2021-06-21,2021-6
06/22,4.80238034060791,3.86618783036496,3.72621712467414,3.35578357188993,0,22,6,2021,2021-06-22,2021-6
06/23,4.80238034060791,3.86618783036496,3.72621712467414,3.35578357188993,0,23,6,2021,2021-06-23,2021-6
06/24,4.80238034060791,3.86618783036496,3.72621712467414,3.35578357188993,0,24,6,2021,2021-06-24,2021-6
06/25,4.80238034060791,3.86618783036496,3.7083720587386,3.3239178562285,0,25,6,2021,2021-06-25,2021-6
06/28,4.80238034060791,3.86618783036496,3.7083720587386,3.3239178562285,0,28,6,2021,2021-06-28,2021-6
06/29,4.81231702850387,3.86618783036496,3.71357705999766,3.3239178562285,0,29,6,2021,2021-06-29,2021-6
06/30,4.81231702850387,3.86618783036496,3.71357705999766,3.3239178562285,1,30,6,2021,2021-06-30,2021-6
07/01,4.47326800459098,3.60039280688058,3.66330751151505,3.3129293940547,0,1,7,2021,2021-07-01,2021-7
07/02,4.49456936446486,3.60039280688058,3.67448418906531,3.3129293940547,0,2,7,2021,2021-07-02,2021-7
07/06,4.51056331480788,3.60039280688058,3.68287610520572,3.3129293940547,0,6,7,2021,2021-07-06,2021-7
07/07,4.59022253602268,3.60039280688058,3.72467275268231,3.3129293940547,0,7,7,2021,2021-07-07,2021-7
07/08,4.59022253602268,3.60039280688058,3.72467275268231,3.3129293940547,0,8,7,2021,2021-07-08,2021-7
07/09,4.59022253602268,3.60039280688058,3.72467275268231,3.3129293940547,0,9,7,2021,2021-07-09,2021-7
07/12,4.59022253602268,3.60039280688058,3.72467275268231,3.3129293940547,0,12,7,2021,2021-07-12,2021-7
07/13,5.22539943027196,4.2563887589437,4.16836072987985,3.72408863737921,0,13,7,2021,2021-07-13,2021-7
07/14,5.22539943027196,4.2563887589437,4.16836072987985,3.72408863737921,0,14,7,2021,2021-07-14,2021-7
07/15,5.22539943027196,4.2563887589437,4.16836072987985,3.72408863737921,0,15,7,2021,2021-07-15,2021-7
07/16,5.22539943027196,4.2563887589437,4.16836072987985,3.72408863737921,0,16,7,2021,2021-07-16,2021-7
07/19,5.22539943027196,4.2563887589437,4.16836072987985,3.72408863737921,0,19,7,2021,2021-07-19,2021-7
07/20,5.23390847081979,4.2563887589437,4.17293334365731,3.72408863737921,0,20,7,2021,2021-07-20,2021-7
07/21,5.23390847081979,4.2563887589437,4.17293334365731,3.72408863737921,0,21,7,2021,2021-07-21,2021-7
07/22,5.23390847081979,4.2563887589437,4.17293334365731,3.72408863737921,0,22,7,2021,2021-07-22,2021-7
07/23,5.23390847081979,4.2563887589437,4.17293334365731,3.72408863737921,0,23,7,2021,2021-07-23,2021-7
07/26,5.23390847081979,4.2563887589437,4.17293334365731,3.72408863737921,0,26,7,2021,2021-07-26,2021-7
07/27,5.23440900261671,4.2563887589437,4.17320232093832,3.72408863737921,0,27,7,2021,2021-07-27,2021-7
07/28,5.23440900261671,4.2563887589437,4.17320232093832,3.72408863737921,0,28,7,2021,2021-07-28,2021-7
07/29,5.23440900261671,4.2563887589437,4.17320232093832,3.72408863737921,0,29,7,2021,2021-07-29,2021-7
07/30,5.23440900261671,4.2563887589437,4.01653829835864,3.52585638884377,1,30,7,2021,2021-07-30,2021-7
08/02,5.16235226698465,4.2347944490696,3.97458224360974,3.49655855730713,0,2,8,2021,2021-08-02,2021-8
08/03,5.24875317579372,4.2347944490696,4.02357043488057,3.49655855730713,0,3,8,2021,2021-08-03,2021-8
08/04,5.24875317579372,4.2347944490696,4.02357043488057,3.49655855730713,0,4,8,2021,2021-08-04,2021-8
08/05,5.24875317579372,4.2347944490696,4.02357043488057,3.49655855730713,0,5,8,2021,2021-08-05,2021-8
08/06,5.24875317579372,4.2347944490696,4.02357043488057,3.49655855730713,0,6,8,2021,2021-08-06,2021-8
08/09,5.24875317579372,4.2347944490696,4.02357043488057,3.49655855730713,0,9,8,2021,2021-08-09,2021-8
08/10,5.25511412329704,4.2347944490696,4.02717700936286,3.49655855730713,0,10,8,2021,2021-08-10,2021-8
08/11,5.39141375590815,4.24983304738589,4.09149136079452,3.4545757867541,0,11,8,2021,2021-08-11,2021-8
08/12,5.39141375590815,4.24983304738589,4.09149136079452,3.4545757867541,0,12,8,2021,2021-08-12,2021-8
08/13,5.39141375590815,4.24983304738589,4.09149136079452,3.4545757867541,0,13,8,2021,2021-08-13,2021-8
08/16,5.39141375590815,4.24983304738589,4.09149136079452,3.4545757867541,0,16,8,2021,2021-08-16,2021-8
08/17,5.39456147667536,4.24983304738589,4.09328570646688,3.4545757867541,0,17,8,2021,2021-08-17,2021-8
08/18,5.39456147667536,4.24983304738589,4.09328570646688,3.4545757867541,0,18,8,2021,2021-08-18,2021-8
08/19,5.39456147667536,4.24983304738589,4.09328570646688,3.4545757867541,0,19,8,2021,2021-08-19,2021-8
08/20,5.39456147667536,4.24983304738589,4.09328570646688,3.4545757867541,0,20,8,2021,2021-08-20,2021-8
08/23,5.39456147667536,4.24983304738589,4.09328570646688,3.4545757867541,0,23,8,2021,2021-08-23,2021-8
08/24,5.38892871319718,4.24983304738589,4.09007477210583,3.4545757867541,0,24,8,2021,2021-08-24,2021-8
08/25,5.38892871319718,4.24983304738589,4.09007477210583,3.4545757867541,0,25,8,2021,2021-08-25,2021-8
08/26,5.38892871319718,4.24983304738589,4.09007477210583,3.4545757867541,0,26,8,2021,2021-08-26,2021-8
08/27,5.38892871319718,4.24983304738589,4.19187056283188,3.59597330265902,0,27,8,2021,2021-08-27,2021-8
08/30,5.38892871319718,4.24983304738589,4.19187056283188,3.59597330265902,0,30,8,2021,2021-08-30,2021-8
08/31,5.384356234609,4.24983304738589,4.18928926295172,3.59597330265902,1,31,8,2021,2021-08-31,2021-8
09/01,5.46421011487399,4.45087884300739,4.30228429618535,3.75595276990541,0,1,9,2021,2021-09-01,2021-9
09/02,5.46312201104369,4.45087884300739,4.30167017613485,3.75595276990541,0,2,9,2021,2021-09-02,2021-9
09/03,5.47933475811506,4.45087884300739,4.31082056488743,3.75595276990541,0,3,9,2021,2021-09-03,2021-9
09/07,5.48047726713687,4.45087884300739,4.31146539094047,3.75595276990541,0,7,9,2021,2021-09-07,2021-9
09/08,5.54413637601414,4.45087884300739,4.3473942555126,3.75595276990541,0,8,9,2021,2021-09-08,2021-9
09/09,5.54413637601414,4.45087884300739,4.3473942555126,3.75595276990541,0,9,9,2021,2021-09-09,2021-9
09/10,5.54413637601414,4.45087884300739,4.3473942555126,3.75595276990541,0,10,9,2021,2021-09-10,2021-9
09/13,5.54413637601414,4.45087884300739,4.3473942555126,3.75595276990541,0,13,9,2021,2021-09-13,2021-9
09/14,5.39303800830526,4.17965766299999,4.23001514523067,3.55226373339403,0,14,9,2021,2021-09-14,2021-9
09/15,5.39303800830526,4.17965766299999,4.23001514523067,3.55226373339403,0,15,9,2021,2021-09-15,2021-9
09/16,5.39303800830526,4.17965766299999,4.23001514523067,3.55226373339403,0,16,9,2021,2021-09-16,2021-9
09/17,5.39303800830526,4.17965766299999,4.23001514523067,3.55226373339403,0,17,9,2021,2021-09-17,2021-9
09/20,5.39303800830526,4.17965766299999,4.23001514523067,3.55226373339403,0,20,9,2021,2021-09-20,2021-9
09/21,5.39714318101268,4.17965766299999,4.2323601807047,3.55226373339403,0,21,9,2021,2021-09-21,2021-9
09/22,5.39714318101268,4.17965766299999,4.2323601807047,3.55226373339403,0,22,9,2021,2021-09-22,2021-9
09/23,5.39714318101268,4.17965766299999,4.2323601807047,3.55226373339403,0,23,9,2021,2021-09-23,2021-9
09/24,5.39714318101268,4.17965766299999,4.2323601807047,3.55226373339403,0,24,9,2021,2021-09-24,2021-9
09/27,5.39714318101268,4.17965766299999,4.2323601807047,3.55226373339403,0,27,9,2021,2021-09-27,2021-9
09/28,5.3969789741044,4.17965766299999,4.23226637928571,3.55226373339403,0,28,9,2021,2021-09-28,2021-9
09/29,5.3969789741044,4.17965766299999,4.23226637928571,3.55226373339403,0,29,9,2021,2021-09-29,2021-9
09/30,5.3969789741044,4.17965766299999,4.23226637928571,3.55226373339403,1,30,9,2021,2021-09-30,2021-9
10/01,5.66759413127231,4.47427864338301,4.73825788126603,4.10061755766598,0,1,10,2021,2021-10-01,2021-10
10/04,5.68332940835337,4.47427864338301,4.74711907173566,4.10061755766598,0,4,10,2021,2021-10-04,2021-10
10/05,5.66839078493298,4.47427864338301,4.73870651015185,4.10061755766598,0,5,10,2021,2021-10-05,2021-10
10/06,5.66839078493298,4.47427864338301,4.73870651015185,4.10061755766598,0,6,10,2021,2021-10-06,2021-10
10/07,5.66839078493298,4.47427864338301,4.73870651015185,4.10061755766598,0,7,10,2021,2021-10-07,2021-10
10/08,5.66839078493298,4.47427864338301,4.73870651015185,4.10061755766598,0,8,10,2021,2021-10-08,2021-10
10/12,5.66839078493298,4.47427864338301,4.73870651015185,4.10061755766598,0,12,10,2021,2021-10-12,2021-10
10/13,5.70336392151456,4.31221634824432,4.78131883394901,4.01008118075552,0,13,10,2021,2021-10-13,2021-10
10/14,5.70336392151456,4.31221634824432,4.78131883394901,4.01008118075552,0,14,10,2021,2021-10-14,2021-10
10/15,5.70336392151456,4.31221634824432,4.78131883394901,4.01008118075552,0,15,10,2021,2021-10-15,2021-10
10/18,5.70336392151456,4.31221634824432,4.78131883394901,4.01008118075552,0,18,10,2021,2021-10-18,2021-10
10/19,5.73424429915392,4.31221634824432,4.79861835225295,4.01008118075552,0,19,10,2021,2021-10-19,2021-10
10/20,5.73424429915392,4.31221634824432,4.79861835225295,4.01008118075552,0,20,10,2021,2021-10-20,2021-10
10/21,5.73424429915392,4.31221634824432,4.79861835225295,4.01008118075552,0,21,10,2021,2021-10-21,2021-10
10/22,5.73424429915392,4.31221634824432,4.79861835225295,4.01008118075552,0,22,10,2021,2021-10-22,2021-10
10/25,5.73424429915392,4.31221634824432,4.79861835225295,4.01008118075552,0,25,10,2021,2021-10-25,2021-10
10/26,5.76454670181077,4.31221634824432,4.81559408278114,4.01008118075552,0,26,10,2021,2021-10-26,2021-10
10/27,5.76454670181077,4.31221634824432,4.81559408278114,4.01008118075552,0,27,10,2021,2021-10-27,2021-10
10/28,5.76454670181077,4.31221634824432,4.81559408278114,4.01008118075552,0,28,10,2021,2021-10-28,2021-10
10/29,5.76454670181077,4.31221634824432,4.74986762449126,3.94457878204322,1,29,10,2021,2021-10-29,2021-10
11/01,5.94693997695885,4.48384083668409,5.09205382786275,4.28312863267346,0,1,11,2021,2021-11-01,2021-11
11/02,6.08839122243614,4.48384083668409,5.17183145710416,4.28312863267346,0,2,11,2021,2021-11-02,2021-11
11/03,6.08839122243614,4.48384083668409,5.17183145710416,4.28312863267346,0,3,11,2021,2021-11-03,2021-11
11/04,6.08839122243614,4.48384083668409,5.17183145710416,4.28312863267346,0,4,11,2021,2021-11-04,2021-11
11/05,6.08839122243614,4.48384083668409,5.17183145710416,4.28312863267346,0,5,11,2021,2021-11-05,2021-11
11/08,6.08839122243614,4.48384083668409,5.17183145710416,4.28312863267346,0,8,11,2021,2021-11-08,2021-11
11/09,6.09849423152835,4.48384083668409,5.17752949186421,4.28312863267346,0,9,11,2021,2021-11-09,2021-11
11/10,6.59924889578192,4.75826012976666,5.53861526423602,4.44525426028664,0,10,11,2021,2021-11-10,2021-11
11/12,6.59924889578192,4.75826012976666,5.53861526423602,4.44525426028664,0,12,11,2021,2021-11-12,2021-11
11/15,6.59924889578192,4.75826012976666,5.53861526423602,4.44525426028664,0,15,11,2021,2021-11-15,2021-11
11/16,6.59941613344479,4.75826012976666,5.53871170484588,4.44525426028664,0,16,11,2021,2021-11-16,2021-11
11/17,6.59941613344479,4.75826012976666,5.53871170484588,4.44525426028664,0,17,11,2021,2021-11-17,2021-11
11/18,6.59941613344479,4.75826012976666,5.53871170484588,4.44525426028664,0,18,11,2021,2021-11-18,2021-11
11/19,6.59941613344479,4.75826012976666,5.53871170484588,4.44525426028664,0,19,11,2021,2021-11-19,2021-11
11/22,6.59941613344479,4.75826012976666,5.53871170484588,4.44525426028664,0,22,11,2021,2021-11-22,2021-11
11/23,6.59899803928761,4.75826012976666,5.53847060332124,4.44525426028664,0,23,11,2021,2021-11-23,2021-11
11/24,6.59899803928761,4.75826012976666,5.50133446845584,4.47909048142312,0,24,11,2021,2021-11-24,2021-11
11/26,6.59899803928761,4.75826012976666,5.50101918606891,4.47909048142312,0,26,11,2021,2021-11-26,2021-11
11/29,6.59899803928761,4.75826012976666,5.50101918606891,4.47909048142312,0,29,11,2021,2021-11-29,2021-11
11/30,6.59573690486164,4.75826012976666,5.49918785007923,4.47909048142312,1,30,11,2021,2021-11-30,2021-11
12/01,6.45771604394394,5.10001118546657,5.32164705652358,4.53166879471503,0,1,12,2021,2021-12-01,2021-12
12/02,6.4533136126556,5.10001118546657,5.31917819085626,4.53166879471503,0,2,12,2021,2021-12-02,2021-12
12/03,6.46559407888094,5.10001118546657,5.32606502666508,4.53166879471503,0,3,12,2021,2021-12-03,2021-12
12/06,6.4644355443314,5.10001118546657,5.3254153251737,4.53166879471503,0,6,12,2021,2021-12-06,2021-12
12/07,6.74398081552383,5.10001118546657,5.48218318304723,4.53166879471503,0,7,12,2021,2021-12-07,2021-12
12/08,6.74398081552383,5.10001118546657,5.48218318304723,4.53166879471503,0,8,12,2021,2021-12-08,2021-12
12/09,6.74398081552383,5.10001118546657,5.48218318304723,4.53166879471503,0,9,12,2021,2021-12-09,2021-12
12/10,6.97503155308685,5.2848179445296,5.63727817133364,4.60359339396426,0,10,12,2021,2021-12-10,2021-12
12/13,6.97503155308685,5.2848179445296,5.63727817133364,4.60359339396426,0,13,12,2021,2021-12-13,2021-12
12/14,6.96226105284568,5.2848179445296,5.63004398087217,4.60359339396426,0,14,12,2021,2021-12-14,2021-12
12/15,6.96226105284568,5.2848179445296,5.63004398087217,4.60359339396426,0,15,12,2021,2021-12-15,2021-12
12/16,6.96226105284568,5.2848179445296,5.63004398087217,4.60359339396426,0,16,12,2021,2021-12-16,2021-12
12/17,6.96226105284568,5.2848179445296,5.63004398087217,4.60359339396426,0,17,12,2021,2021-12-17,2021-12
12/20,6.96226105284568,5.2848179445296,5.63004398087217,4.60359339396426,0,20,12,2021,2021-12-20,2021-12
12/21,6.95178269367338,5.2848179445296,5.62410823485247,4.60359339396426,0,21,12,2021,2021-12-21,2021-12
12/22,6.95178269367338,5.2848179445296,5.62410823485247,4.60359339396426,0,22,12,2021,2021-12-22,2021-12
12/23,6.95178269367338,5.2848179445296,5.7250465150507,4.74425715243338,0,23,12,2021,2021-12-23,2021-12
12/24,6.95178269367338,5.2848179445296,5.7250465150507,4.74425715243338,0,24,12,2021,2021-12-24,2021-12
12/27,6.95178269367338,5.2848179445296,5.7250465150507,4.74425715243338,0,27,12,2021,2021-12-27,2021-12
12/28,6.94163178322527,5.2848179445296,5.71939561520154,4.74425715243338,0,28,12,2021,2021-12-28,2021-12
12/29,6.94163178322527,5.2848179445296,5.71939561520154,4.74425715243338,0,29,12,2021,2021-12-29,2021-12
12/30,6.94163178322527,5.2848179445296,5.71939561520154,4.74425715243338,0,30,12,2021,2021-12-30,2021-12
12/31,6.94163178322527,5.2848179445296,5.71939561520154,4.74425715243338,1,31,12,2021,2021-12-31,2021-12
01/03,7.18084440271274,5.71471034448072,5.81249280875586,4.91880554259019,0,3,1,2022,2022-01-03,2022-1
01/04,7.15514991505044,5.71471034448072,5.79815113615509,4.91880554259019,0,4,1,2022,2022-01-04,2022-1
01/05,7.15514991505044,5.71471034448072,5.79815113615509,4.91880554259019,0,5,1,2022,2022-01-05,2022-1
01/06,7.15514991505044,5.71471034448072,5.79815113615509,4.91880554259019,0,6,1,2022,2022-01-06,2022-1
01/07,7.15514991505044,5.71471034448072,5.79815113615509,4.91880554259019,0,7,1,2022,2022-01-07,2022-1
01/10,7.15514991505044,5.71471034448072,5.79815113615509,4.91880554259019,0,10,1,2022,2022-01-10,2022-1
01/11,7.16168102921144,5.71471034448072,5.8017965523333,4.91880554259019,0,11,1,2022,2022-01-11,2022-1
